2018-02-27 20:09:37,735 [Worker-5] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2018-02-27 20:10:21,071 [Worker-8] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.example:token-generation-management:0.0.1-SNAPSHOT @ /home/preethi/Documents/token-generation-management-system/pom.xml.
2018-02-27 20:10:22,869 [Worker-8] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /token-generation-management/src/main/java
2018-02-27 20:10:22,870 [Worker-8] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /token-generation-management/src/main/resources
2018-02-27 20:10:22,878 [Worker-8] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /token-generation-management/src/main/resources
2018-02-27 20:10:22,891 [Worker-8] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /token-generation-management/src/test/java
2018-02-27 20:10:24,590 [Worker-8] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 1 project(s) in 6 sec
2018-02-27 20:10:30,153 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-27 20:10:30,159 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-02-27 20:10:30,182 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-02-27 20:10:30,203 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-27 20:10:30,203 [Worker-1] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/preethi/Documents/token-generation-management-system/src/test/resources
2018-02-28 11:05:26,242 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:05:26,255 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-02-28 11:05:26,269 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-02-28 11:05:26,282 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:05:26,282 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/preethi/Documents/token-generation-management-system/src/test/resources
2018-02-28 11:06:24,836 [Worker-59] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:06:24,836 [Worker-59] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-02-28 11:06:24,841 [Worker-59] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-02-28 11:06:24,845 [Worker-59] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:06:24,846 [Worker-59] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/preethi/Documents/token-generation-management-system/src/test/resources
2018-02-28 11:06:53,472 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:06:53,473 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-02-28 11:06:53,480 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-02-28 11:06:53,486 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:06:53,486 [Worker-45] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/preethi/Documents/token-generation-management-system/src/test/resources
2018-02-28 11:07:13,018 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:07:13,018 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-02-28 11:07:13,022 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-02-28 11:07:13,032 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:07:13,032 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/preethi/Documents/token-generation-management-system/src/test/resources
2018-02-28 11:07:44,362 [Worker-64] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:07:44,363 [Worker-64] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-02-28 11:07:44,366 [Worker-64] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-02-28 11:07:44,371 [Worker-64] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:07:44,372 [Worker-64] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/preethi/Documents/token-generation-management-system/src/test/resources
2018-02-28 11:08:17,908 [Worker-65] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:08:17,909 [Worker-65] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-02-28 11:08:17,912 [Worker-65] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-02-28 11:08:17,915 [Worker-65] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:08:17,915 [Worker-65] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/preethi/Documents/token-generation-management-system/src/test/resources
2018-02-28 11:20:03,514 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:20:03,515 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-02-28 11:20:03,518 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-02-28 11:20:03,521 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:20:03,522 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/preethi/Documents/token-generation-management-system/src/test/resources
2018-02-28 11:20:22,832 [Worker-68] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:20:22,833 [Worker-68] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-02-28 11:20:22,849 [Worker-68] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-02-28 11:20:22,858 [Worker-68] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:20:22,859 [Worker-68] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/preethi/Documents/token-generation-management-system/src/test/resources
2018-02-28 11:21:18,765 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:21:18,766 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-02-28 11:21:18,769 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-02-28 11:21:18,771 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:21:18,771 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/preethi/Documents/token-generation-management-system/src/test/resources
2018-02-28 11:21:56,376 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:21:56,376 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-02-28 11:21:56,379 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-02-28 11:21:56,381 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:21:56,381 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/preethi/Documents/token-generation-management-system/src/test/resources
2018-02-28 11:22:14,059 [Worker-68] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:22:14,059 [Worker-68] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-02-28 11:22:14,063 [Worker-68] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-02-28 11:22:14,070 [Worker-68] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:22:14,070 [Worker-68] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/preethi/Documents/token-generation-management-system/src/test/resources
2018-02-28 11:22:29,360 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:22:29,360 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-02-28 11:22:29,363 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-02-28 11:22:29,366 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:22:29,366 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/preethi/Documents/token-generation-management-system/src/test/resources
2018-02-28 11:22:53,117 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:22:53,117 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-02-28 11:22:53,122 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-02-28 11:22:53,125 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:22:53,125 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/preethi/Documents/token-generation-management-system/src/test/resources
2018-02-28 11:23:07,008 [Worker-68] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:23:07,009 [Worker-68] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-02-28 11:23:07,013 [Worker-68] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-02-28 11:23:07,015 [Worker-68] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:23:07,015 [Worker-68] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/preethi/Documents/token-generation-management-system/src/test/resources
2018-02-28 11:24:46,759 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:24:46,760 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-02-28 11:24:46,763 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-02-28 11:24:46,766 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:24:46,766 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/preethi/Documents/token-generation-management-system/src/test/resources
2018-02-28 11:25:13,770 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:25:13,771 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-02-28 11:25:13,774 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-02-28 11:25:13,780 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:25:13,780 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/preethi/Documents/token-generation-management-system/src/test/resources
2018-02-28 11:25:29,910 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:25:29,910 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-02-28 11:25:29,914 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-02-28 11:25:29,919 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:25:29,919 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/preethi/Documents/token-generation-management-system/src/test/resources
2018-02-28 11:25:53,133 [Worker-68] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:25:53,134 [Worker-68] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-02-28 11:25:53,137 [Worker-68] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-02-28 11:25:53,149 [Worker-68] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:25:53,150 [Worker-68] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/preethi/Documents/token-generation-management-system/src/test/resources
2018-02-28 11:26:20,072 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:26:20,075 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-02-28 11:26:20,085 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-02-28 11:26:20,087 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:26:20,087 [Worker-53] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/preethi/Documents/token-generation-management-system/src/test/resources
2018-02-28 11:26:41,195 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:26:41,196 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-02-28 11:26:41,199 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-02-28 11:26:41,202 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:26:41,202 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/preethi/Documents/token-generation-management-system/src/test/resources
2018-02-28 11:27:12,670 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:27:12,671 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-02-28 11:27:12,673 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-02-28 11:27:12,675 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:27:12,675 [Worker-69] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/preethi/Documents/token-generation-management-system/src/test/resources
2018-02-28 11:28:04,327 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:28:04,328 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-02-28 11:28:04,334 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-02-28 11:28:04,336 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:28:04,336 [Worker-58] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/preethi/Documents/token-generation-management-system/src/test/resources
2018-02-28 11:30:27,732 [Worker-72] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:30:27,732 [Worker-72] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-02-28 11:30:27,736 [Worker-72] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-02-28 11:30:27,738 [Worker-72] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:30:27,739 [Worker-72] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/preethi/Documents/token-generation-management-system/src/test/resources
2018-02-28 11:30:47,716 [Worker-70] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:30:47,716 [Worker-70] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-02-28 11:30:47,719 [Worker-70] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-02-28 11:30:47,722 [Worker-70] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:30:47,722 [Worker-70] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/preethi/Documents/token-generation-management-system/src/test/resources
2018-02-28 11:33:02,561 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:33:02,561 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-02-28 11:33:02,565 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-02-28 11:33:02,568 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 11:33:02,568 [Worker-66] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/preethi/Documents/token-generation-management-system/src/test/resources
2018-02-28 12:26:45,851 [Worker-75] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 12:26:45,852 [Worker-75] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2018-02-28 12:26:45,855 [Worker-75] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2018-02-28 12:26:45,857 [Worker-75] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2018-02-28 12:26:45,857 [Worker-75] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /home/preethi/Documents/token-generation-management-system/src/test/resources
2018-03-01 09:37:46,095 [Worker-1] INFO  c.g.t.t.d.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2018-03-01 10:04:08,678 [Worker-17] ERROR o.e.m.j.i.l.MavenLaunchConfigurationListener - Launch configuration Temp references non-existing project token-generation-management.
org.eclipse.core.runtime.CoreException: Launch configuration Temp references non-existing project token-generation-management.
	at org.eclipse.jdt.launching.JavaRuntime.abort(JavaRuntime.java:1408) ~[org.eclipse.jdt.launching_3.8.101.v20161111-2014.jar:na]
	at org.eclipse.jdt.launching.JavaRuntime.getJavaProject(JavaRuntime.java:1283) ~[org.eclipse.jdt.launching_3.8.101.v20161111-2014.jar:na]
	at org.eclipse.m2e.jdt.internal.launch.MavenLaunchConfigurationListener.updateLaunchConfiguration(MavenLaunchConfigurationListener.java:53) [org.eclipse.m2e.jdt_1.7.0.20160603-1933.jar:na]
	at org.eclipse.m2e.jdt.internal.launch.MavenLaunchConfigurationListener.launchConfigurationChanged(MavenLaunchConfigurationListener.java:38) [org.eclipse.m2e.jdt_1.7.0.20160603-1933.jar:na]
	at org.eclipse.debug.internal.core.LaunchManager$ConfigurationNotifier.run(LaunchManager.java:226) [org.eclipse.debug.core_3.10.100.v20160419-1720.jar:na]
	at org.eclipse.core.runtime.SafeRunner.run(SafeRunner.java:42) [org.eclipse.equinox.common_3.8.0.v20160509-1230.jar:na]
	at org.eclipse.debug.internal.core.LaunchManager$ConfigurationNotifier.notify(LaunchManager.java:207) [org.eclipse.debug.core_3.10.100.v20160419-1720.jar:na]
	at org.eclipse.debug.internal.core.LaunchConfigurationWorkingCopy.setDirty(LaunchConfigurationWorkingCopy.java:552) [org.eclipse.debug.core_3.10.100.v20160419-1720.jar:na]
	at org.eclipse.debug.internal.core.LaunchConfigurationWorkingCopy.setAttribute(LaunchConfigurationWorkingCopy.java:425) [org.eclipse.debug.core_3.10.100.v20160419-1720.jar:na]
	at org.eclipse.m2e.jdt.internal.launch.MavenRuntimeClasspathProvider.disable(MavenRuntimeClasspathProvider.java:309) [org.eclipse.m2e.jdt_1.7.0.20160603-1933.jar:na]
	at org.eclipse.m2e.jdt.internal.launch.MavenRuntimeClasspathProvider.disable(MavenRuntimeClasspathProvider.java:335) [org.eclipse.m2e.jdt_1.7.0.20160603-1933.jar:na]
	at org.eclipse.m2e.jdt.internal.launch.MavenLaunchConfigurationListener.mavenProjectChanged(MavenLaunchConfigurationListener.java:70) [org.eclipse.m2e.jdt_1.7.0.20160603-1933.jar:na]
	at org.eclipse.m2e.core.internal.project.registry.ProjectRegistryManager.notifyProjectChangeListeners(ProjectRegistryManager.java:783) [org.eclipse.m2e.core_1.7.0.20160603-1933.jar:na]
	at org.eclipse.m2e.core.internal.project.registry.ProjectRegistryManager.applyMutableProjectRegistry(ProjectRegistryManager.java:930) [org.eclipse.m2e.core_1.7.0.20160603-1933.jar:na]
	at org.eclipse.m2e.core.internal.project.registry.ProjectRegistryRefreshJob$1.call(ProjectRegistryRefreshJob.java:98) [org.eclipse.m2e.core_1.7.0.20160603-1933.jar:na]
	at org.eclipse.m2e.core.internal.project.registry.ProjectRegistryRefreshJob$1.call(ProjectRegistryRefreshJob.java:1) [org.eclipse.m2e.core_1.7.0.20160603-1933.jar:na]
